"p_id","short_text","style","confidence","comments","data","consent","feedback","style_score","confidence_score","label","text_id","pred_gender","Submission id","Status","Custom study tncs accepted at","Started at","Completed at","Reviewed at","Archived at","Time taken","Completion code","Total approvals","Age","Sex","Ethnicity simplified","Country of birth","Country of residence","Nationality","Language","Student status","Employment status","URL","Gender"
"670d7c93f7e013eca9fb60e1","Lets sit down before the show starts. They went all out this year. I wonder how much it cost this year. These are some quality fireworks. My camera must of run out of film since there is no picture here.","{'numeric': 2, 'label': 'Somewhat Feminine'}","{'numeric': 2, 'label': 'Somewhat Confident. You made a judgment but still felt uncertain or had significant doubts', 'full': '2: Somewhat Confident. You made a judgment but still felt uncertain or had significant doubts'}",NA,"PASTEL","I agree",NA,2,2,"Male","157","","67a73993d95f7282d1b888f1","APPROVED","Not Applicable",2025-02-08 11:01:57.279,2025-02-08 11:39:22.478,2025-02-08 11:39:27.338,2025-02-08 11:39:25.566416,2246,"C1DSW210",427,"43","Female","White","United States","United States","United States","English","DATA_EXPIRED","Full-Time",NA,NA
"670d7c93f7e013eca9fb60e1","We gathered at the convention center The guys were excited for the event We heard an interesting discussion The featured speaker sent a positive message They proudly received their certiifcates","{'numeric': 1, 'label': 'Very Feminine'}","{'numeric': 4, 'label': 'Very Confident. You were very certain about your judgment with no hesitation', 'full': '4: Very Confident. You were very certain about your judgment with no hesitation'}",NA,"PASTEL","I agree",NA,1,4,"Male","17143","","67a73993d95f7282d1b888f1","APPROVED","Not Applicable",2025-02-08 11:01:57.279,2025-02-08 11:39:22.478,2025-02-08 11:39:27.338,2025-02-08 11:39:25.566416,2246,"C1DSW210",427,"43","Female","White","United States","United States","United States","English","DATA_EXPIRED","Full-Time",NA,NA
"670d7c93f7e013eca9fb60e1","Today was graduation day. All of the kids were smiling. The principal spoke and it was boring. Then the smartest student spoke and it was more boring. After graduation everyone went to a party.","{'numeric': 3, 'label': 'Neutral'}","{'numeric': 3, 'label': 'Moderately Confident. You felt reasonably sure of your judgment but had some doubts', 'full': '3: Moderately Confident. You felt reasonably sure of your judgment but had some doubts'}",NA,"PASTEL","I agree",NA,3,3,"Male","17316","","67a73993d95f7282d1b888f1","APPROVED","Not Applicable",2025-02-08 11:01:57.279,2025-02-08 11:39:22.478,2025-02-08 11:39:27.338,2025-02-08 11:39:25.566416,2246,"C1DSW210",427,"43","Female","White","United States","United States","United States","English","DATA_EXPIRED","Full-Time",NA,NA
"670d7c93f7e013eca9fb60e1","The charity event drew a happy crowd. The first speaker talked about the importance of happiness. The next speaker gave testimony of the joy of liffe. The grand total of giving was in the checks donated to local schools. This wonderful organization leaves happy faces.","{'numeric': 3, 'label': 'Neutral'}","{'numeric': 2, 'label': 'Somewhat Confident. You made a judgment but still felt uncertain or had significant doubts', 'full': '2: Somewhat Confident. You made a judgment but still felt uncertain or had significant doubts'}",NA,"PASTEL","I agree",NA,3,2,"Male","17751","","67a73993d95f7282d1b888f1","APPROVED","Not Applicable",2025-02-08 11:01:57.279,2025-02-08 11:39:22.478,2025-02-08 11:39:27.338,2025-02-08 11:39:25.566416,2246,"C1DSW210",427,"43","Female","White","United States","United States","United States","English","DATA_EXPIRED","Full-Time",NA,NA
"670d7c93f7e013eca9fb60e1","This week the location of the organization meeting was changed. It was dry, taking and reading stuff. The supervisors were stupid and I say stuff because I didn't give a lick of attention to the speakers during that meeting. They gave out participatory certificates that were not pretty rad. Pictures were snapped, but I quickly snuck out the back once my time was completed.","{'numeric': 2, 'label': 'Somewhat Feminine'}","{'numeric': 3, 'label': 'Moderately Confident. You felt reasonably sure of your judgment but had some doubts', 'full': '3: Moderately Confident. You felt reasonably sure of your judgment but had some doubts'}",NA,"PASTEL","I agree",NA,2,3,"Female","30011","","67a73993d95f7282d1b888f1","APPROVED","Not Applicable",2025-02-08 11:01:57.279,2025-02-08 11:39:22.478,2025-02-08 11:39:27.338,2025-02-08 11:39:25.566416,2246,"C1DSW210",427,"43","Female","White","United States","United States","United States","English","DATA_EXPIRED","Full-Time",NA,NA
"670d7c93f7e013eca9fb60e1","It really snowe last night. I hope my ducks aren't cold. My sheep are just chillin. My tractor wont start today. I need to get more propane soon.","{'numeric': 4, 'label': 'Somewhat Masculine'}","{'numeric': 3, 'label': 'Moderately Confident. You felt reasonably sure of your judgment but had some doubts', 'full': '3: Moderately Confident. You felt reasonably sure of your judgment but had some doubts'}",NA,"PASTEL","I agree",NA,4,3,"Male","19480","","67a73993d95f7282d1b888f1","APPROVED","Not Applicable",2025-02-08 11:01:57.279,2025-02-08 11:39:22.478,2025-02-08 11:39:27.338,2025-02-08 11:39:25.566416,2246,"C1DSW210",427,"43","Female","White","United States","United States","United States","English","DATA_EXPIRED","Full-Time",NA,NA
"670d7c93f7e013eca9fb60e1","The rock formation was very pretty. A man takes a picture of the pretty rock formation. The man is really interesting in the color contrast in the rock. The rock formation had patches of greenery. The rock formation was by the sea.","{'numeric': 2, 'label': 'Somewhat Feminine'}","{'numeric': 3, 'label': 'Moderately Confident. You felt reasonably sure of your judgment but had some doubts', 'full': '3: Moderately Confident. You felt reasonably sure of your judgment but had some doubts'}",NA,"PASTEL","I agree",NA,2,3,"Female","31896","","67a73993d95f7282d1b888f1","APPROVED","Not Applicable",2025-02-08 11:01:57.279,2025-02-08 11:39:22.478,2025-02-08 11:39:27.338,2025-02-08 11:39:25.566416,2246,"C1DSW210",427,"43","Female","White","United States","United States","United States","English","DATA_EXPIRED","Full-Time",NA,NA
"670d7c93f7e013eca9fb60e1","Two sisters had a great time on vacation.  First, they climbed up some very large rocks. Then they went to the beach and were playing in the sand. Their father and little sister joined them as they were digging in a tidepool to see what they could find. Their father showed them a little crab that was hiding in one of the tidepools. The crab carries his home on his back. One of the girls drew a picture in the sand of what she would look like if she carried her house on her back.","{'numeric': 3, 'label': 'Neutral'}","{'numeric': 4, 'label': 'Very Confident. You were very certain about your judgment with no hesitation', 'full': '4: Very Confident. You were very certain about your judgment with no hesitation'}",NA,"PASTEL","I agree",NA,3,4,"Female","31810","","67a73993d95f7282d1b888f1","APPROVED","Not Applicable",2025-02-08 11:01:57.279,2025-02-08 11:39:22.478,2025-02-08 11:39:27.338,2025-02-08 11:39:25.566416,2246,"C1DSW210",427,"43","Female","White","United States","United States","United States","English","DATA_EXPIRED","Full-Time",NA,NA
"670d7c93f7e013eca9fb60e1","The art museum had exhibits made of wires. There were also exhibits made of plastic. Farther in there were paintings of landscapes. There were also flowers and oil paintings in the museum. Some of the paintings mimicked the flowers in real life.","{'numeric': 5, 'label': 'Very Masculine'}","{'numeric': 4, 'label': 'Very Confident. You were very certain about your judgment with no hesitation', 'full': '4: Very Confident. You were very certain about your judgment with no hesitation'}",NA,"PASTEL","I agree",NA,5,4,"Female","31266","","67a73993d95f7282d1b888f1","APPROVED","Not Applicable",2025-02-08 11:01:57.279,2025-02-08 11:39:22.478,2025-02-08 11:39:27.338,2025-02-08 11:39:25.566416,2246,"C1DSW210",427,"43","Female","White","United States","United States","United States","English","DATA_EXPIRED","Full-Time",NA,NA
"670d7c93f7e013eca9fb60e1","life's awsome when yur having fun and happy...but is it really all that worth it in the end?.... my answer to that is no.. and ill tell you why these 2 past years ive changed alot. I havent focused on God enuff, ive been just trying to live the life that everyone expects a teenage gurl to live. Hanging out with different people, some good and some bad, haveing fun and joking around...","{'numeric': 1, 'label': 'Very Feminine'}","{'numeric': 4, 'label': 'Very Confident. You were very certain about your judgment with no hesitation', 'full': '4: Very Confident. You were very certain about your judgment with no hesitation'}",NA,"BLOG","I agree",NA,1,4,"female","3490604","male","67a73993d95f7282d1b888f1","APPROVED","Not Applicable",2025-02-08 11:01:57.279,2025-02-08 11:39:22.478,2025-02-08 11:39:27.338,2025-02-08 11:39:25.566416,2246,"C1DSW210",427,"43","Female","White","United States","United States","United States","English","DATA_EXPIRED","Full-Time",NA,NA
"670d7c93f7e013eca9fb60e1","For millions of years, our planet gave birth to different gemstones and crystals which our civilization found ways to make use of them. As an example, stone therapy was a person for the strategies most people found the advantages of such minerals to our entire body. They believe that the energies that transformed these minerals are stored in these stones and they believe that they can harness them for therapeutic.make a wish necklaceThousands of gemstones are being transformed and sold as wearable crystal energy. This is because some people believe in alternative forms of healing.","{'numeric': 3, 'label': 'Neutral'}","{'numeric': 4, 'label': 'Very Confident. You were very certain about your judgment with no hesitation', 'full': '4: Very Confident. You were very certain about your judgment with no hesitation'}",NA,"PAN13-EN","I agree",NA,3,4,"male","18ebc7a2d6865ef6e5c86d2935187de3","female","67a73993d95f7282d1b888f1","APPROVED","Not Applicable",2025-02-08 11:01:57.279,2025-02-08 11:39:22.478,2025-02-08 11:39:27.338,2025-02-08 11:39:25.566416,2246,"C1DSW210",427,"43","Female","White","United States","United States","United States","English","DATA_EXPIRED","Full-Time",NA,NA
"670d7c93f7e013eca9fb60e1","You can have to most expensive and highest quality tools for doing anything, but if you are not competent with using them then your results will be substandard.There are so many varied and highly unique methods to be found with online business, such as immo 94 for example. Another very good point is the huge variation in results that can be observed across the board with a lot of methods.It does not matter about others who perform poorly, you need to pay attention to your self and how you perform.","{'numeric': 5, 'label': 'Very Masculine'}","{'numeric': 4, 'label': 'Very Confident. You were very certain about your judgment with no hesitation', 'full': '4: Very Confident. You were very certain about your judgment with no hesitation'}","Speaker emphasized mainly on results.","PAN13-EN","I agree",NA,5,4,"male","18ed87fca06b8f86ba8de2de2d0837c1","female","67a73993d95f7282d1b888f1","APPROVED","Not Applicable",2025-02-08 11:01:57.279,2025-02-08 11:39:22.478,2025-02-08 11:39:27.338,2025-02-08 11:39:25.566416,2246,"C1DSW210",427,"43","Female","White","United States","United States","United States","English","DATA_EXPIRED","Full-Time",NA,NA
"670d7c93f7e013eca9fb60e1","hi guys im egyption amaricen i live in the state for 30 years but i do like to travell a lot and i do like to make friends from all over the world im very simple person i do like watch t.v nice moves i do like going to cinma eat out going to the beack i love the country side to nice and quite away from the city very pieace","{'numeric': 1, 'label': 'Very Feminine'}","{'numeric': 4, 'label': 'Very Confident. You were very certain about your judgment with no hesitation', 'full': '4: Very Confident. You were very certain about your judgment with no hesitation'}",NA,"PAN13-EN","I agree",NA,1,4,"male","191694dad24dff6773ffdc36e16c96f8","female","67a73993d95f7282d1b888f1","APPROVED","Not Applicable",2025-02-08 11:01:57.279,2025-02-08 11:39:22.478,2025-02-08 11:39:27.338,2025-02-08 11:39:25.566416,2246,"C1DSW210",427,"43","Female","White","United States","United States","United States","English","DATA_EXPIRED","Full-Time",NA,NA
