"p_id","short_text","style","confidence","comments","data","consent","feedback","style_score","confidence_score","label","text_id","mapped_style","round"
"5f87d9bfc31a1322cfc32cbd","Photographing is a great way to express yourself and share your world. If you learn the correct ways to take photos, it can be a wonderful way to make some extra money. This article describes some great ideas for taking beautiful photographs.Focus your shot and make sure the subject is off center...","3: Neutral","4: Very Confident. You were very certain about your judgment with no hesitation",NA,"PAN13-EN","I agree",NA,3,4,"male","474e265d905cdbbe8d71fb9df418c548",3,4
"5f87d9bfc31a1322cfc32cbd","That is} why moves like as the hanging leg elevate are so productive. It will target all of your front abdominals, the supporter and stabilizers that make up the relaxation of your core, your obliques and everything else - all in a single motion!Hang from a pull-up bar and elevate your knees to y...","5: Very Masculine","3: Moderately Confident. You felt reasonably sure of your judgment but had some doubts",NA,"PAN13-EN","I agree",NA,5,3,"male","b622d8ea39e2a3879da8d41d8cea07b0",5,4
"5f87d9bfc31a1322cfc32cbd","I saw a sign that showed the way. The shop was clearly out of place. The instructions left behind were clear. Hey, we are all friends here. Finally, where I need to be.","3: Neutral","2: Somewhat Confident. You made a judgment but still felt uncertain or had significant doubts",NA,"PASTEL","I agree",NA,3,2,"female","21286",3,4
"5f87d9bfc31a1322cfc32cbd","Ok, it's the weekend before my first exam! Biology...hmm I did 6 hours of study today, 3 practice exams, and I still have to learn the theory more thoroughly! Stupid viruses...meanwhile, i'm waiting for my mum to bring the pizza home, so toodles!Ok, so I went to bed at 4.48 a.m. Yes, very late. B...","2: Somewhat Feminine","3: Moderately Confident. You felt reasonably sure of your judgment but had some doubts",NA,"BLOG","I agree",NA,2,3,"male","3533332",1,4
"5f87d9bfc31a1322cfc32cbd","The view from the city had alot of people standing. There was a screen set up by the statue. There was so many people it was inspiring. The speakers were shown on the screen. They broke the world record with how many people showed up.","3: Neutral","3: Moderately Confident. You felt reasonably sure of your judgment but had some doubts",NA,"PASTEL","I agree",NA,3,3,"male","31475",3,4
"5f87d9bfc31a1322cfc32cbd","This morning, my body aches from the exercise i did yesterday. Got up and prepared breakfast: 1. a can of tomyum tuna / 170 calories / protein 2. 3 microwave egg-white with fat-free cheese / 100 calories / protein 3. 1 miso soup / 50 calories 4. 1 teaspoon of peanut butter / 80 calories / carb 5....","2: Somewhat Feminine","2: Somewhat Confident. You made a judgment but still felt uncertain or had significant doubts",NA,"BLOG","I agree",NA,2,2,"female","3469195",1,4
"5f87d9bfc31a1322cfc32cbd","With out the appropriate victernet performance monitoring tools, your job as a network administrator becomes much more cumbersome. Operating common network performance management enables you to monitor for troubles, monitor network targeted traffic and free of charge up network bandwidth. Th...","3: Neutral","4: Very Confident. You were very certain about your judgment with no hesitation",NA,"PAN13-EN","I agree",NA,3,4,"male","e224a4cb522f687ac1e55bd998540dca",3,4
"5f87d9bfc31a1322cfc32cbd","This truly is an excellent question, why is a website essential in this age of modern-day web innovation? With all those business are presently going for websites of their personal, exactly what is the explanation behind that. Well, in uncomplicated methods the explanation is that each person wou...","4: Somewhat Masculine","4: Very Confident. You were very certain about your judgment with no hesitation",NA,"PAN13-EN","I agree",NA,4,4,"male","fc98fd96a1b45709f54713eddb7060b6",5,4
"5f87d9bfc31a1322cfc32cbd","The murky lighting at the club was very cool. You could also win prizes and have fun. There was a creepy bit with a spooky dude. The decorations had a lot of intricate designs. It was my favorite birthday party ever.","4: Somewhat Masculine","3: Moderately Confident. You felt reasonably sure of your judgment but had some doubts",NA,"PASTEL","I agree",NA,4,3,"Non-binary","31408",5,4
"5f87d9bfc31a1322cfc32cbd","Where are [u] manz.. Missing [u] lots lots.. And my god bro whom i lose contact with too.. Haiz... So sad... Haiz.. I miss [u] till so much then u cum online thank god man... Today my day just pass like tat lohz... My day will always be okok unless something gd will happen to me on the day... Nth...","5: Very Masculine","4: Very Confident. You were very certain about your judgment with no hesitation",NA,"BLOG","I agree",NA,5,4,"female","3723402",5,4
"63936bad01efa1e55f6e149d","I live on Long Island and work in Manhattan. Since I'm not a total masochist, I choose to avoid driving into Manhattan. So I take the Long Island Rail Road, perhaps the world's most overpriced mode of transportation. I pay over $240 per month for a Rail Road and Subway pass. And there is talk tha...","3: Neutral","3: Moderately Confident. You felt reasonably sure of your judgment but had some doubts","Sounds like the beginning of a dime store detective book...","BLOG","I agree",NA,3,3,"male","4243411",3,4
"63936bad01efa1e55f6e149d","Flight handling marketplace is the particular vast field which has the brilliant using technology as well as better technology. The particular airfield sector has its two significant categorizations, the first is municipal flight and another the first is security flight. You will find there's big...","3: Neutral","2: Somewhat Confident. You made a judgment but still felt uncertain or had significant doubts","Juvenile writing","PAN13-EN","I agree",NA,3,2,"male","dd337b163ab1df5a30ee5b889880fba8",3,4
"63936bad01efa1e55f6e149d","There was a family gathering at my sister's house a few weeks ago. My sister made cute signs directing people towards the refreshments. I talked to her while she was holding her new baby. We took a lot of funny pictures of the baby doing adult things. I helped her with hanging up even more funny signs that made the guests laugh.","2: Somewhat Feminine","3: Moderately Confident. You felt reasonably sure of your judgment but had some doubts","Feminine descriptors; cute, refreshments, talking about babies or a party in the first place.","PASTEL","I agree",NA,2,3,"female","12314",1,4
"63936bad01efa1e55f6e149d","Hmm... this was my first day of actual summer vacation and i had to get up at like 7 b/c my sister wanted me to go with her to her chiroprators appt and on the way there while i had been very nice to actually get up and go with her, she starts getting all mad at me. Im like what the heck!! why r ...","3: Neutral","3: Moderately Confident. You felt reasonably sure of your judgment but had some doubts","Could have been a brother or a sister here.","BLOG","I agree",NA,3,3,"female","3601167",3,4
"63936bad01efa1e55f6e149d","There was a little red house that a family used to lived in. It was in the middle of a pine forest. All the children had left and the husband had died, so the mom was the only one left. She had a small pension, so she only kept the light and heat running in the kitchen. Being alone in the house was like being the only visitor in a museum.","2: Somewhat Feminine","3: Moderately Confident. You felt reasonably sure of your judgment but had some doubts","Sad story! Definitely feminine, speaking on a female from a female's pov.","PASTEL","I agree",NA,2,3,"female","33648",1,4
"63936bad01efa1e55f6e149d","Look at what I can do!!! Damn that guy can do some cool bike stunts. And now we race on the twirly thing. And go down a long slope. And allllll the way around the corner.","2: Somewhat Feminine","2: Somewhat Confident. You made a judgment but still felt uncertain or had significant doubts","This is stereotyping here.....but I'm saying feminine.","PASTEL","I agree",NA,2,2,"female","26726",1,4
"63936bad01efa1e55f6e149d","Not much to say today. Just getting started.I was having a bad day or maybe a bad week. Josh I know it is just a house. The house is more of a metaphor for a bigger deal. Dana, we are trying to rent it we will see what happens. If we can do that we won't lose money as fast. Brandon, thanks for yo...","4: Somewhat Masculine","3: Moderately Confident. You felt reasonably sure of your judgment but had some doubts","Just seems rather masculine to me. Not sure how to explain it.","BLOG","I agree",NA,4,3,"male","3377846",5,4
"63936bad01efa1e55f6e149d","It is true discount vouchers in Middlesbrough can be utilized in many sorts of venues, and more and more companies in many sectors are employing these in order to endorse their own services and goods. They consider it is a superb strategy to develop their trade and publicise it, and also it's les...","4: Somewhat Masculine","3: Moderately Confident. You felt reasonably sure of your judgment but had some doubts","Just give me the facts, Ma'am","PAN13-EN","I agree",NA,4,3,"female","5c610c13d1d6539a834ba389a1d68f9a",5,4
